year,date,event,source_url
1978,,"June 22 – Charon, a satellite of Pluto, is discovered.",https://en.wikipedia.org/wiki/AD_1978
1978,,"June 24 – The Gay & Lesbian Solidarity March is held in Sydney, Australia to mark the 9th Anniversary of the Stonewall riots (which later becomes the annual Sydney Gay and Lesbian Mardi Gras; later incorporating a festival).",https://en.wikipedia.org/wiki/AD_1978
1978,1978 June 25,Argentina defeats the Netherlands 3–1 after extra time to win the 1978 FIFA World Cup.,https://en.wikipedia.org/wiki/AD_1978
1978,,The rainbow flag of the LGBT movement flies for the first time (in its original form) at the San Francisco Gay Freedom Day Parade.,https://en.wikipedia.org/wiki/AD_1978
1978,,June 26 – A bombing by Breton nationalists causes destruction in the Palace of Versailles.,https://en.wikipedia.org/wiki/AD_1978
1978,,June 30 – Ethiopia begins a massive offensive in Eritrea.,https://en.wikipedia.org/wiki/AD_1978
1978,,July 1 - Australia's Northern Territory is granted self-government.,https://en.wikipedia.org/wiki/AD_1978
1978,,July 3 – The Amazon Co-operation Treaty (ACT) is signed.,https://en.wikipedia.org/wiki/AD_1978
1978,,July 7 – The Solomon Islands become independent from the United Kingdom.,https://en.wikipedia.org/wiki/AD_1978
1978,,"July 11 – At least 217 tourists die in an explosion of a tanker-truck at a campsite in Costa Daurada, Spain.",https://en.wikipedia.org/wiki/AD_1978
1978,,"July 24 – In Acapulco, Mexico, Margaret Gardiner of South Africa is crowned Miss Universe.",https://en.wikipedia.org/wiki/AD_1978
1978,,"July 25 – Louise Brown, the world's first test tube baby, is born in Oldham, Greater Manchester, UK.",https://en.wikipedia.org/wiki/AD_1978
1978,,"August 6 – Pope Paul VI dies, at Castel Gandolfo.",https://en.wikipedia.org/wiki/AD_1978
1978,,August 12 – The Treaty of Peace and Friendship between Japan and the People's Republic of China is concluded.,https://en.wikipedia.org/wiki/AD_1978
1978,,"August 17 – Double Eagle II becomes the first balloon to successfully cross the Atlantic Ocean, flying from Presque Isle, Maine, to Miserey, France.",https://en.wikipedia.org/wiki/AD_1978
1978,1978 August 22,Sandinistas seize the Nicaraguan National Palace.,https://en.wikipedia.org/wiki/AD_1978
1978,,"Kenya's first president and founding father, Jomo Kenyatta dies aged 89 in Mombasa.",https://en.wikipedia.org/wiki/AD_1978
1978,,August 26 – Pope John Paul I succeeds Pope Paul VI as the 263rd Pope.,https://en.wikipedia.org/wiki/AD_1978
1978,,"September 5 – Camp David Accords: Hosted by U.S. President Jimmy Carter, Israel's Prime Minister Menachem Begin and Egypt's President Anwar Sadat met at Camp David in Maryland to discuss a peace agreement between the two nations.",https://en.wikipedia.org/wiki/AD_1978
1978,,"September 7 – In London, UK, a poison-filled pellet, supposedly injected using an umbrella, fatally poisons Bulgarian defector Georgi Markov; he dies four days later.",https://en.wikipedia.org/wiki/AD_1978
1978,,"September 8 – Iranian Army troops open fire on rioters in Tehran, killing 122, wounding 4,000.",https://en.wikipedia.org/wiki/AD_1978
1978,,"September 12 – The Declaration of Alma Ata is signed and released in the Capital City of Kazakh, USSR. Known as the core document on Primary Health Care Practices and Equity in Healthcare, it paved the way for the modern-day State-sponsored Healthcare System.",https://en.wikipedia.org/wiki/AD_1978
1978,1978 September 16,"The 7.4 Mw Tabas earthquake killed at least 15,000 people in the city of Tabas in Iran. The quake was measured with a maximum Mercalli intensity of IX (Violent).",https://en.wikipedia.org/wiki/AD_1978
1978,,General Muhammad Zia-ul-Haq officially assumes the post of President of Pakistan.,https://en.wikipedia.org/wiki/AD_1978
1978,,September 17 – The Camp David Accords are signed between Israel and Egypt.,https://en.wikipedia.org/wiki/AD_1978
1978,1978 September 19,"Police in the West Midlands of England launch a massive murder hunt, when 13-year-old newspaper boy Carl Bridgewater is shot dead after disturbing a burglary.",https://en.wikipedia.org/wiki/AD_1978
1978,,The Solomon Islands join the United Nations.,https://en.wikipedia.org/wiki/AD_1978
1978,,September 20 – General Rahimuddin Khan assumes the post of martial law Governor of Balochistan.,https://en.wikipedia.org/wiki/AD_1978
1978,,"September 23 – California Angels outfielder Lyman Bostock is shot to death at age 27 while visiting friends in Gary, Indiana during an Angels' road trip in Chicago, Illinois.",https://en.wikipedia.org/wiki/AD_1978
1978,,"September 24 – Giuseppe Verdi's opera Otello makes its first appearance on Live from the Met, in a complete production of the opera starring Jon Vickers. This is the first complete television broadcast of the opera in the U.S. since the historic 1948 one.[citation needed]",https://en.wikipedia.org/wiki/AD_1978
1978,,"September 25 – PSA Flight 182, a Boeing 727, collides with a small private airplane and crashes in San Diego, California; 144 are killed.",https://en.wikipedia.org/wiki/AD_1978
1978,,September 27 – The last Forest Brother guerrilla movement fighter is discovered and killed in Estonia.,https://en.wikipedia.org/wiki/AD_1978
1978,,September 28 – Pope John Paul I dies after only 33 days as the Roman Catholic Pontiff.,https://en.wikipedia.org/wiki/AD_1978
1978,,"September 30 – Finnair Flight 405 aircraft is hijacked by Aarno Lamminparras in Oulu, Finland.",https://en.wikipedia.org/wiki/AD_1978
1978,,September – Attempted poisoning of 500 members of the African National Congress by South African government infiltrators.,https://en.wikipedia.org/wiki/AD_1978
1978,1978 October 1,Vietnam attacks Cambodia.,https://en.wikipedia.org/wiki/AD_1978
1978,,Tuvalu becomes independent from the United Kingdom.,https://en.wikipedia.org/wiki/AD_1978
1978,,"October 2 – Mommie Dearest, written by Christina Crawford that discusses her adoptive mother Joan Crawford's abusive nature, is published. It is the first celebrity tell-all memoir.",https://en.wikipedia.org/wiki/AD_1978
1978,,October 7 – Wranslide in New South Wales: the Wran government is re-elected with an increased majority.,https://en.wikipedia.org/wiki/AD_1978
1978,,"October 8 – Australia's Ken Warby sets the current world water speed record of 317.6 mph (511.13 km/h) at Blowering Dam, Australia.",https://en.wikipedia.org/wiki/AD_1978
1978,,October 9 – P.W. Botha succeeds John Vorster as Prime Minister of South Africa.,https://en.wikipedia.org/wiki/AD_1978
1978,1978 October 10,Daniel arap Moi becomes president of Kenya.,https://en.wikipedia.org/wiki/AD_1978
1978,,John Vorster becomes State President of South Africa.,https://en.wikipedia.org/wiki/AD_1978
1978,,A massive short circuit in Seasat's electrical system ends the satellite's scientific mission.,https://en.wikipedia.org/wiki/AD_1978
1978,,United States President Jimmy Carter signs a bill that authorizes the minting of the Susan B. Anthony dollar.,https://en.wikipedia.org/wiki/AD_1978
1978,,October 13 – The Soviet Union launches a major Russification campaign throughout all union republics.,https://en.wikipedia.org/wiki/AD_1978
1978,,October 14 – U.S. President Jimmy Carter signs a bill into law which allows homebrewing of beer in the United States.,https://en.wikipedia.org/wiki/AD_1978
1978,,"October 16 – Pope John Paul II succeeds Pope John Paul I as the 264th pope, resulting in the first Year of Three Popes since 1605. He is the first Polish pope in history, and the first non-Italian pope since Pope Adrian VI (1522–1523).",https://en.wikipedia.org/wiki/AD_1978
1978,,"October 18 – Thorbjörn Fälldin steps down as Prime Minister of Sweden, and is succeeded by Ola Ullsten, the Leader of the liberal People's Party (""Folkpartiet"").",https://en.wikipedia.org/wiki/AD_1978
1978,,October 20 – The first Sydney Gay and Lesbian Mardi Gras is held as a protest march and commemoration of the Stonewall riots.,https://en.wikipedia.org/wiki/AD_1978
1978,,"October 21 – Australian civilian pilot Frederick Valentich vanishes in a Cessna 182 Skylane over the Bass Strait south of Melbourne, after reporting contact with an unidentified aircraft.",https://en.wikipedia.org/wiki/AD_1978
1978,,October 27 – Egyptian President Anwar Sadat and Israeli Prime Minister Menachem Begin win the Nobel Peace Prize for their progress toward achieving a Middle East accord.,https://en.wikipedia.org/wiki/AD_1978
1978,,October 31 – The South African Railways sets a still unbeaten world rail speed record on Cape gauge.,https://en.wikipedia.org/wiki/AD_1978
1978,,"November 2: 8:00 pm – The Republic of Ireland's second television channel RTÉ 2 goes on air (renamed Network 2, 1988; RTÉ Network Two, 1995; N2, 1997; and RTÉ Two in 2004).",https://en.wikipedia.org/wiki/AD_1978
1978,,November 3 – Dominica gains its independence from the United Kingdom.,https://en.wikipedia.org/wiki/AD_1978
1978,,November 5 – Indira Gandhi is elected to the Indian parliament for the first time in 20 months after winning a by-election.,https://en.wikipedia.org/wiki/AD_1978
1978,,"November 18 – In Guyana, Jim Jones leads his Peoples Temple cult in a mass murder–suicide in his commune, Jonestown, that claims 918 lives in all, 909 of them at Jonestown itself, including over 270 children. Representative Leo J. Ryan is assassinated by members of Peoples Temple shortly beforehand.",https://en.wikipedia.org/wiki/AD_1978
1978,,"November 24 – China starts an experimental ""household responsibility system"", in Anhui Province.",https://en.wikipedia.org/wiki/AD_1978
1978,,"November 26 – Two British commercial divers, Michael Ward and Tony Prangley, die of hypothermia and drowning in the East Shetland Basin after their diving bell plunges to the seabed at a depth of over 100 metres (330 ft).",https://en.wikipedia.org/wiki/AD_1978
1978,,November 27 – Moscone-Milk assassinations:  San Francisco Mayor George Moscone and Supervisor Harvey Milk are assassinated by disgruntled former Supervisor Dan White.,https://en.wikipedia.org/wiki/AD_1978
1978,,"December 4 – Dianne Feinstein succeeds the murdered George Moscone, to become the first woman mayor of San Francisco; she will remain in office until January 8, 1988.",https://en.wikipedia.org/wiki/AD_1978
1978,,December 6 – The Spanish Constitution officially restores the country's democratic government.,https://en.wikipedia.org/wiki/AD_1978
1978,1978 December 11,Lufthansa heist: Six men rob a Lufthansa cargo facility in New York City's John F. Kennedy International Airport.,https://en.wikipedia.org/wiki/AD_1978
1978,,Two million demonstrate against the Shah in Iran.,https://en.wikipedia.org/wiki/AD_1978
1978,,December 15 – Superman: The Movie is released in cinemas in the United States.,https://en.wikipedia.org/wiki/AD_1978
1978,1978 December 16,"Train 87 from Nanjing to Xining collides with train 368 from Xi'an to Xuzhou near Yangzhuang railway station in China, killing 106, injuring 218.",https://en.wikipedia.org/wiki/AD_1978
1978,,The Mystery of Mamo is released in cinemas in Japan.,https://en.wikipedia.org/wiki/AD_1978
1978,,December 19 – Former Prime Minister of India Indira Gandhi is arrested and jailed for a week for breach of privilege and contempt of parliament.,https://en.wikipedia.org/wiki/AD_1978
1978,1978 December 22,"The pivotal Third Plenum of the 11th National Congress of the Chinese Communist Party is held in Beijing, with Deng Xiaoping reversing Mao-era policies to pursue a program for Chinese economic reform.",https://en.wikipedia.org/wiki/AD_1978
1978,,"Chicago serial killer John Wayne Gacy, who was subsequently convicted of the murder of 33 young men and boys committed between 1972 and 1978, is arrested.",https://en.wikipedia.org/wiki/AD_1978
1978,,"Argentina begins Operation Soberanía against Chile, but Argentinian forces quickly withdraw.",https://en.wikipedia.org/wiki/AD_1978
1978,,December 25 – Vietnam launches a major offensive against the Khmer Rouge of Cambodia.,https://en.wikipedia.org/wiki/AD_1978
1978,,"December 27 – The Constitution of Spain is approved in a referendum, officially ending 40 years of military dictatorship.",https://en.wikipedia.org/wiki/AD_1978
1978,,Myriodontium keratinophilum is first isolated in Italy during the screening of soil microbes.,https://en.wikipedia.org/wiki/AD_1978
1978,,Synthetic insulin is developed.,https://en.wikipedia.org/wiki/AD_1978
1978,,Romanian painter Doina Bumbea is abducted by the North Korean government.,https://en.wikipedia.org/wiki/AD_1978
1978,,Abortion is legalized in Italy for the first time.,https://en.wikipedia.org/wiki/AD_1978
1978,,"In Seoul, South Korea, construction begins on Seoul Subway Line 2.",https://en.wikipedia.org/wiki/AD_1978
1979,1979 January 1,"United Nations Secretary-General Kurt Waldheim heralds the start of the International Year of the Child. Many musicians donate to the Music for UNICEF Concert fund, among them ABBA, who write the song Chiquitita to commemorate the event.",https://en.wikipedia.org/wiki/AD_1979
1979,,"In 1979, the United States officially severed diplomatic ties with the Republic of China (Taiwan). This decision marked a significant shift in U.S. foreign policy, turning to view the People's Republic of China as the sole legitimate representative of China.",https://en.wikipedia.org/wiki/AD_1979
1979,,The United States and the People's Republic of China establish full diplomatic relations.,https://en.wikipedia.org/wiki/AD_1979
1979,,"Following a deal agreed during 1978, French carmaker Peugeot completes a takeover of American manufacturer Chrysler's European operations, which are based in Britain's former Rootes Group factories, as well as the former Simca factories in France.",https://en.wikipedia.org/wiki/AD_1979
1979,,"January 6 – Geylang Bahru family murders: Four children, aged five to ten, are brutally killed in Geylang Bahru, Singapore.",https://en.wikipedia.org/wiki/AD_1979
1979,,"January 7 – Cambodian–Vietnamese War: The People's Army of Vietnam and Vietnamese-backed Cambodian insurgents announce the fall of Phnom Penh, Cambodia, and the collapse of the Pol Pot regime. Pol Pot and the Khmer Rouge retreat west to an area along the Thai border, ending large-scale fighting.",https://en.wikipedia.org/wiki/AD_1979
1979,,"January 8 – Whiddy Island Disaster: The French tanker Betelgeuse explodes at the Gulf Oil terminal at Bantry, Ireland; 50 people are killed.",https://en.wikipedia.org/wiki/AD_1979
1979,,"January 9 – The Music for UNICEF Concert is held at the United Nations General Assembly to raise money for UNICEF and promote the Year of the Child. It is broadcast the following day in the United States and around the world. Hosted by the Bee Gees, other performers include Donna Summer, ABBA, Rod Stewart and Earth, Wind & Fire. A soundtrack album is later released.",https://en.wikipedia.org/wiki/AD_1979
1979,,"January 16 – Shah Mohammad Reza Pahlavi flees Iran with his family, relocating to Egypt after a year of turmoil.",https://en.wikipedia.org/wiki/AD_1979
1979,,January 19 – Former U.S. Attorney General John N. Mitchell is released on parole after 19 months at a federal prison in Alabama.,https://en.wikipedia.org/wiki/AD_1979
1979,,January 22 – Uganda–Tanzania War: Battle of Mutukula: The Tanzanian military captures the Ugandan border town of Mutukula after a short battle.,https://en.wikipedia.org/wiki/AD_1979
1979,,"January 25 – Pope John Paul II arrives in Mexico City for his first visit to Mexico, mainly for 1979's Latin American Episcopal Conference (CELAM) or Conference of Puebla.",https://en.wikipedia.org/wiki/AD_1979
1979,,"January 28 – Deng Xiaoping arrives in Washington, D.C., for the first visit of a paramount leader of the People's Republic of China to the United States.",https://en.wikipedia.org/wiki/AD_1979
1979,,"February 1 – Ayatollah Ruhollah Khomeini returns to Tehran, Iran after nearly 15 years of exile.",https://en.wikipedia.org/wiki/AD_1979
1979,,February 3 – Ayatollah Khomeini creates the Council of the Islamic Revolution.,https://en.wikipedia.org/wiki/AD_1979
1979,1979 February 7,"Iranian Revolution: Supporters of Ayatollah Khomeini take over the Iranian law enforcement, courts, and government administration; the final session of the Iranian National Consultative Assembly is held.",https://en.wikipedia.org/wiki/AD_1979
1979,,Pluto moves inside Neptune's orbit for the first time since either was known to science.,https://en.wikipedia.org/wiki/AD_1979
1979,,"Nazi criminal Josef Mengele suffers a fatal stroke and drowns while swimming in Bertioga, Brazil. His remains are found in 1985.",https://en.wikipedia.org/wiki/AD_1979
1979,,"February 10–11 – The Iranian Revolution ends with the Iranian army withdrawing to its barracks leaving power in the hands of Ayatollah Khomeini, ending the Pahlavi dynasty.",https://en.wikipedia.org/wiki/AD_1979
1979,,February 11 – Uganda–Tanzania War: Battle of Simba Hills: The Tanzanian military began its assault on the Simba Hills near the town of Kakuuto.,https://en.wikipedia.org/wiki/AD_1979
1979,,February 12 – Prime Minister Hissène Habré starts the Battle of N'Djamena in an attempt to overthrow Chad's President Félix Malloum.,https://en.wikipedia.org/wiki/AD_1979
1979,1979 February 13,An intense windstorm strikes western Washington and sinks a 1.3 km (0.81 mi) long section of the Hood Canal Bridge.,https://en.wikipedia.org/wiki/AD_1979
1979,,The Guardian Angels are formed in New York City as an unarmed organization of young crime fighters.,https://en.wikipedia.org/wiki/AD_1979
1979,,"February 14 – In Kabul, Muslim extremists kidnap the American ambassador to Afghanistan, Adolph Dubs, who is killed during a gunfight between his kidnappers and police.",https://en.wikipedia.org/wiki/AD_1979
1979,,February 15 – A suspected gas explosion in a Warsaw bank kills 49 people.,https://en.wikipedia.org/wiki/AD_1979
1979,,"February 17 – The People's Republic of China invades northern Vietnam, launching the Sino-Vietnamese War.",https://en.wikipedia.org/wiki/AD_1979
1979,1979 February 18,"The 1979 Daytona 500 is televised on CBS, the first ever full airing of a 500-mile race on US television, Richard Petty wins after Cale Yarborough and Donnie Allison battle for first place on the final lap and crash out, leading to a fist fight. This race brought NASCAR to a wider audience.",https://en.wikipedia.org/wiki/AD_1979
1979,,The Khomeini government in Iran cuts diplomatic relations with Israel.,https://en.wikipedia.org/wiki/AD_1979
1979,,"February 21 –  Uganda–Tanzania War: Battle of Gayaza Hills: A Tanzanian brigade successfully dislodged Ugandan forces from the Gayaza Hills. The battle is hard-fought, and the Tanzanians suffer their largest number of casualties in a single engagement of the war.",https://en.wikipedia.org/wiki/AD_1979
1979,,February 22 – Saint Lucia becomes independent from the United Kingdom.,https://en.wikipedia.org/wiki/AD_1979
1979,1979 February 26,"A total solar eclipse, the last visible from the continental United States until 2017, arcs over northwestern conterminous US and central Canada ending in Greenland. A partial solar eclipse is visible over almost all of North America and Central America including the eastern half of Alaska and the western half of the UK.",https://en.wikipedia.org/wiki/AD_1979
1979,,The Superliner railcar enters revenue service with Amtrak.,https://en.wikipedia.org/wiki/AD_1979
1979,1979 February 27,The annual Mardi Gras celebration in New Orleans is cancelled due to a strike called by the New Orleans Police Department.,https://en.wikipedia.org/wiki/AD_1979
1979,,"The Soviet oil tanker Antonio Gramsci suffers a minor shipwreck in shallow waters shortly after leaving shore in Ventspils, resulting in a 5,000 ton oil spill, the largest that has ever occurred on the Baltic Sea.",https://en.wikipedia.org/wiki/AD_1979
1979,1979 March 1,"Scottish devolution referendum: Scotland votes in favour of a Scottish Assembly, which is not implemented due to failing a condition that at least 40% of the electorate must support the proposal; in a Welsh devolution referendum, Wales votes against devolution.",https://en.wikipedia.org/wiki/AD_1979
1979,,"Philips publicly demonstrate a prototype of an optical digital audio disc at a press conference in Eindhoven, Netherlands.",https://en.wikipedia.org/wiki/AD_1979
1979,,March 2 – Uganda–Tanzania War: Battle of Tororo: Ugandan rebels attack and capture the town of Tororo.,https://en.wikipedia.org/wiki/AD_1979
1979,1979 March 4,The U.S. Voyager 1 spaceprobe photos reveal Jupiter's rings.,https://en.wikipedia.org/wiki/AD_1979
1979,,Uganda–Tanzania War: Battle of Tororo: The Ugandan military retakes Tororo from rebels.,https://en.wikipedia.org/wiki/AD_1979
1979,,"March 5 – Voyager 1 makes its closest approach to Jupiter at 277,000 kilometres (172,000 mi).",https://en.wikipedia.org/wiki/AD_1979
1979,,March 7 – The largest Magnetar (Soft gamma repeater) event is recorded.,https://en.wikipedia.org/wiki/AD_1979
1979,1979 March 8,Philips demonstrates the compact disc publicly for the first time.,https://en.wikipedia.org/wiki/AD_1979
1979,,"Thousands of women participate in the International Women's Day Protests in Tehran, 1979 against the introduction of mandatory veiling during the Iranian revolution.",https://en.wikipedia.org/wiki/AD_1979
1979,,"Images taken by Voyager 1 prove the existence of volcanoes on Io, a moon of Jupiter.",https://en.wikipedia.org/wiki/AD_1979
1979,,"March 10 – Uganda–Tanzania War: Battle of Lukaya: The Ugandan military, a Libyan expeditionary force and allied Palestine Liberation Organisation militants begin a counter-offensive against Tanzanian troops in south-central Uganda. The Ugandan-led alliance retakes Lukaya after a short clash with the Tanzanian military.",https://en.wikipedia.org/wiki/AD_1979
1979,,"March 11 – Uganda–Tanzania War: Battle of Lukaya: The Tanzanian military counter-attacks at Lukaya, completely defeating the Ugandan-led alliance. This defeat permanently cripples the Ugandan military.",https://en.wikipedia.org/wiki/AD_1979
1979,,March 13 – Maurice Bishop leads a successful coup in Grenada. His government will be crushed by American intervention in 1983.,https://en.wikipedia.org/wiki/AD_1979
1979,,"March 14 – In China, a Hawker Siddeley Trident crashes into a factory near Beijing, killing 31 people on the ground and injuring 200.",https://en.wikipedia.org/wiki/AD_1979
1979,1979 March 16,End of major hostilities in the Sino-Vietnamese War.,https://en.wikipedia.org/wiki/AD_1979
1979,,"In his letter to the United Nations, Elisio De Figueiredo, the People's Republic of Angola's Permanent Representative to the United Nations, requests an urgent meeting of the United Nations Security Council on the question of South Africa's continuous acts of aggression in Angola.",https://en.wikipedia.org/wiki/AD_1979
1979,,"March 17 – The Penmanshiel Tunnel in the UK collapses, killing two workers.",https://en.wikipedia.org/wiki/AD_1979
1979,,"March 19 – C-SPAN, an American television channel focusing on government and public affairs, is launched.",https://en.wikipedia.org/wiki/AD_1979
1979,,"March 18 – Ten miners die in a methane gas explosion at Golborne Colliery near Wigan, Greater Manchester, England.",https://en.wikipedia.org/wiki/AD_1979
1979,,"March 22 – The National Hockey League votes to approve its merger with the World Hockey Association, to take effect in three months, following the leagues' respective postseasons.",https://en.wikipedia.org/wiki/AD_1979
1979,,"March 25 – The first fully functional Space Shuttle orbiter, Columbia, is delivered to the Kennedy Space Center, to be prepared for its first launch.",https://en.wikipedia.org/wiki/AD_1979
1979,1979 March 26,"In a ceremony at the White House, President Anwar Sadat of Egypt and Prime Minister Menachem Begin of Israel sign an Egypt–Israel peace treaty.",https://en.wikipedia.org/wiki/AD_1979
1979,,"Michigan State University, led by Earvin ""Magic"" Johnson, defeats Larry Bird-led Indiana State 75–64 in the NCAA tournament championship game at Salt Lake City.",https://en.wikipedia.org/wiki/AD_1979
1979,1979 March 28,"In Britain, James Callaghan's minority Labour government loses a motion of confidence by one vote, forcing a general election which is to be held on 3 May.",https://en.wikipedia.org/wiki/AD_1979
1979,,"America's most serious nuclear power plant accident occurs, at Three Mile Island, Pennsylvania.",https://en.wikipedia.org/wiki/AD_1979
1979,,"March 29 – Sultan Yahya Petra of Kelantan, the 6th Yang di-Pertuan Agong (Head of State) of Malaysia, dies in office. He is replaced by Sultan Ahmad Shah of Pahang.",https://en.wikipedia.org/wiki/AD_1979
1979,,"March 30 – Airey Neave, Conservative M.P. in the British House of Commons, is killed, presumably by an Irish National Liberation Army bomb in the car park for the Houses of Parliament.",https://en.wikipedia.org/wiki/AD_1979
1979,1979 March 31,"The last British soldier (belonging to the Royal Navy) leaves the Maltese Islands, after 179 years of presence. Malta declares its Freedom Day (Jum il-Helsien).",https://en.wikipedia.org/wiki/AD_1979
1979,,"Milk and Honey win the Eurovision Song Contest 1979 for Israel, with the song Hallelujah.",https://en.wikipedia.org/wiki/AD_1979
1979,1979 April 1,"Iran's government becomes an Islamic Republic by a 98% vote, overthrowing the Shah officially.",https://en.wikipedia.org/wiki/AD_1979
1979,,"Nickelodeon launches from QUBE's Pinwheel experiment and begins airing on various Warner Cable systems beginning in Buffalo, New York, expanding its audience reach.",https://en.wikipedia.org/wiki/AD_1979
1979,,Dale Earnhardt Sr. wins his first career NASCAR race at the 1979 Southeastern 500 at Bristol Motor Speedway. He would go on to win 76 races and seven championships during his career.,https://en.wikipedia.org/wiki/AD_1979
1979,,"April 1–18 – Police lock Andreas Mihavecz in a holding cell in Bregenz, Austria and forget about him, leaving him there without food or drink.",https://en.wikipedia.org/wiki/AD_1979
1979,,"April 2 – Sverdlovsk anthrax leak: A Soviet biowarfare laboratory at Sverdlovsk accidentally releases airborne anthrax spores, killing 66 plus an unknown amount of livestock. It is a violation of the Biological Weapons Convention of 1972.",https://en.wikipedia.org/wiki/AD_1979
1979,,"April 2 – In Japan, the channel of TV Asahi premieres Doraemon.",https://en.wikipedia.org/wiki/AD_1979
1979,,April 4 – Pakistani Prime Minister Zulfiqar Ali Bhutto is executed by hanging for the murder of a political opponent.,https://en.wikipedia.org/wiki/AD_1979
1979,,April 6 – Student protests break out in Nepal.,https://en.wikipedia.org/wiki/AD_1979
1979,,"April 7 – In Japan, Yoshiyuki Tomino directs Mobile Suit Gundam, the first series of the metaseries of the same name.",https://en.wikipedia.org/wiki/AD_1979
1979,,"April 10 – A tornado hits Wichita Falls, Texas, killing 42 people (the most notable of 26 tornadoes that day).",https://en.wikipedia.org/wiki/AD_1979
1979,,"April 11 – Uganda–Tanzania War: Fall of Kampala: Tanzanian troops take Kampala, the capital of Uganda; Idi Amin flees.",https://en.wikipedia.org/wiki/AD_1979
1979,,April 13 – The La Soufrière volcano erupts in St. Vincent and the Grenadines.,https://en.wikipedia.org/wiki/AD_1979
1979,,"April 14 – The Progressive Alliance of Liberia stages a protest, without a permit, against an increase in rice prices proposed by the government, with clashes between protestors and the police resulting over 70 deaths and over 500 injured.",https://en.wikipedia.org/wiki/AD_1979
1979,,"April 15 – 1979 Montenegro earthquake: A 6.9 '""`UNIQ--templatestyles-00000012-QINU`""'Mw shock affects Montenegro (then part of Yugoslavia) and parts of Albania, causing extensive damage to coastal areas and taking 136 lives; the old town of Budva is devastated.",https://en.wikipedia.org/wiki/AD_1979
1979,,"April 17 – Schoolchildren in the Central African Republic are arrested (and around 100 killed) for protesting against compulsory school uniforms. An African judicial commission later determines that Emperor Jean-Bédel Bokassa ""almost certainly"" took part in the massacre.",https://en.wikipedia.org/wiki/AD_1979
1979,,"April 22 – The Albert Einstein Memorial is unveiled at the National Academy of Sciences in Washington, D.C.",https://en.wikipedia.org/wiki/AD_1979
1979,,"April 23 – Fighting breaks out in London between the Anti-Nazi League and the Metropolitan Police's Special Patrol Group; protester Blair Peach receives fatal injuries during the incident, now officially attributed to the SPG.",https://en.wikipedia.org/wiki/AD_1979
1979,,"May 1 – Greenland is granted limited autonomy from Denmark, with its own Parliament sitting in Nuuk.",https://en.wikipedia.org/wiki/AD_1979
1979,,"May 3 – The 1979 United Kingdom general election for the House of Commons takes place, giving the Conservatives a majority, and designating Margaret Thatcher the nation's first woman prime minister, ending the rule of James Callaghan's Labour government.",https://en.wikipedia.org/wiki/AD_1979
1979,,May 4 – Thatcher is appointed the prime minister of the United Kingdom.,https://en.wikipedia.org/wiki/AD_1979
1979,,May 8 – Ten shoppers die in a fire at the Woolworths department store in Manchester city centre in England.,https://en.wikipedia.org/wiki/AD_1979
1979,1979 May 9,The Salvadoran Civil War begins.,https://en.wikipedia.org/wiki/AD_1979
1979,,The Unabomber bomb injures Northwestern University graduate student John Harris.,https://en.wikipedia.org/wiki/AD_1979
1979,,May 10 – The Federated States of Micronesia becomes self-governing.,https://en.wikipedia.org/wiki/AD_1979
1979,,"May 15 – Uganda–Tanzania War: Battle of Lira: Tanzania and its Uganda National Liberation Front allies capture Lira, Uganda, from the forces of Ugandan dictator Idi Amin.",https://en.wikipedia.org/wiki/AD_1979
1979,1979 May 21,"Dan White is convicted of manslaughter, rather than murder, for the assassination of San Francisco Mayor George Moscone and Supervisor Harvey Milk, after using what would become known as the ""Twinkie defense"" and persuading a jury that the crime was not premeditated. The maximum sentence is seven years imprisonment, with eligibility for early parole, prompting the ""White Night riots"" in the gay community.",https://en.wikipedia.org/wiki/AD_1979
1979,,The Montreal Canadiens defeat the New York Rangers four games to one to win their fourth consecutive Stanley Cup.,https://en.wikipedia.org/wiki/AD_1979
1979,1979 May 24,Thorpe Park: Opens its doors having attractions such as Phantom Fantasia also next door had a farm called Thorpe Farm,https://en.wikipedia.org/wiki/AD_1979
1979,1979 May 25,"American Airlines Flight 191: In Chicago, a DC-10 crashes during takeoff at O'Hare International Airport, killing all 271 on board and 2 people on the ground in the deadliest aviation accident in U.S. history.",https://en.wikipedia.org/wiki/AD_1979
1979,,"John Spenkelink is executed in Florida, in the first use of the electric chair in America after the reintroduction of the death penalty in 1976.",https://en.wikipedia.org/wiki/AD_1979
1979,,"Etan Patz, six years old, is kidnapped in New York. He is often referred to as the ""Boy on the Milk Carton"" and the investigation later sprouts into one of the most famous child abduction cases of all time. This is a cold case until 2010 when it is re-opened. In April 2017, Pedro Hernandez is convicted of the murder and kidnapping and sentenced to life imprisonment.",https://en.wikipedia.org/wiki/AD_1979
1979,,"May 27 – Indianapolis 500: Rick Mears wins the race for the first time, and car owner Roger Penske for the second time.",https://en.wikipedia.org/wiki/AD_1979
1979,1979 June 1,"The Vizianagaram district is formed in Andhra Pradesh, India.",https://en.wikipedia.org/wiki/AD_1979
1979,,"The first black-led government of Rhodesia in 90 years takes power, in succession to Ian Smith and under his power-sharing deal, in the unrecognized republic of Zimbabwe Rhodesia.",https://en.wikipedia.org/wiki/AD_1979
1979,,The Seattle SuperSonics win the NBA Championship against the Washington Bullets.,https://en.wikipedia.org/wiki/AD_1979
